area_id,source,calendar_quarter,sex,age_group,population,area_name,asfr,county
KEN_2_01,KNBS Census 2019,CY2018Q2,female,Y020_024,75044,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,female,Y025_029,77258,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,female,Y030_034,60838,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,female,Y035_039,43359,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,female,Y040_044,27624,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,female,Y045_049,17646,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,female,Y050_054,10323,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,female,Y055_059,7858,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,female,Y060_064,5620,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,female,Y065_069,3929,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,female,Y070_074,2692,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,female,Y075_079,1625,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,female,Y080_999,1850,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,male,Y000_004,76117,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,male,Y005_009,60120,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,male,Y010_014,50272,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,male,Y015_019,50293,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,male,Y020_024,72689,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,male,Y025_029,76203,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,male,Y030_034,63780,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,male,Y035_039,51843,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,male,Y040_044,39448,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,male,Y045_049,26871,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,male,Y050_054,17154,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,male,Y055_059,10863,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,male,Y060_064,6977,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,male,Y065_069,3990,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,male,Y070_074,2470,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,male,Y075_079,1456,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2018Q2,male,Y080_999,1206,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,female,Y000_004,77312,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,female,Y005_009,63870,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,female,Y010_014,55065,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,female,Y015_019,60322,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,female,Y020_024,75858,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,female,Y025_029,75828,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,female,Y030_034,61808,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,female,Y035_039,45905,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,female,Y040_044,28572,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,female,Y045_049,18718,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,female,Y050_054,10722,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,female,Y055_059,7955,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,female,Y060_064,5743,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,female,Y065_069,4084,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,female,Y070_074,2768,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,female,Y075_079,1668,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,female,Y080_999,1848,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,male,Y000_004,74597,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,male,Y005_009,59915,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,male,Y010_014,50066,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,male,Y015_019,50444,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,male,Y020_024,72228,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,male,Y025_029,75737,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,male,Y030_034,63962,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,male,Y035_039,51503,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,male,Y040_044,39411,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,male,Y045_049,27832,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,male,Y050_054,17390,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,male,Y055_059,10933,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,male,Y060_064,7023,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,male,Y065_069,4091,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,male,Y070_074,2488,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,male,Y075_079,1463,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2019Q2,male,Y080_999,1173,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,female,Y000_004,78820,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,female,Y005_009,65605,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,female,Y010_014,56727,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,female,Y015_019,61729,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,female,Y020_024,76518,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,female,Y025_029,77429,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,female,Y030_034,64989,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,female,Y035_039,48463,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,female,Y040_044,30216,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,female,Y045_049,19700,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,female,Y050_054,11080,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,female,Y055_059,8203,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,female,Y060_064,5980,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,female,Y065_069,4249,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,female,Y070_074,2862,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,female,Y075_079,1715,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,female,Y080_999,1823,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,male,Y000_004,75614,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,male,Y005_009,61106,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,male,Y010_014,51197,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,male,Y015_019,51510,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,male,Y020_024,73601,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,male,Y025_029,77422,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,male,Y030_034,65330,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,male,Y035_039,52766,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,male,Y040_044,41073,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,male,Y045_049,29021,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,male,Y050_054,17948,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,male,Y055_059,11274,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,male,Y060_064,7289,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,male,Y065_069,4228,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,male,Y070_074,2544,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,male,Y075_079,1476,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2020Q2,male,Y080_999,1148,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,female,Y000_004,80358,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,female,Y005_009,67387,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,female,Y010_014,58438,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,female,Y015_019,63168,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,female,Y020_024,77184,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,female,Y025_029,79063,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,female,Y030_034,68333,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,female,Y035_039,51163,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,female,Y040_044,31954,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,female,Y045_049,20733,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,female,Y050_054,11449,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,female,Y055_059,8458,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,female,Y060_064,6227,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,female,Y065_069,4420,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,female,Y070_074,2959,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,female,Y075_079,1762,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,female,Y080_999,1799,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,male,Y000_004,76645,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,male,Y005_009,62320,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,male,Y010_014,52354,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,male,Y015_019,52598,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,male,Y020_024,75000,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,male,Y025_029,79145,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,male,Y030_034,66727,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,male,Y035_039,54060,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,male,Y040_044,42805,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,male,Y045_049,30260,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,male,Y050_054,18524,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,male,Y055_059,11626,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,male,Y060_064,7565,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,male,Y065_069,4370,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,male,Y070_074,2602,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,male,Y075_079,1488,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2021Q2,male,Y080_999,1124,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,female,Y000_004,81926,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,female,Y005_009,69217,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,female,Y010_014,60202,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,female,Y015_019,64641,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,female,Y020_024,77856,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,female,Y025_029,80732,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,female,Y030_034,71849,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,female,Y035_039,54014,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,female,Y040_044,33792,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,female,Y045_049,21820,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,female,Y050_054,11831,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,female,Y055_059,8722,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,female,Y060_064,6484,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,female,Y065_069,4598,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,female,Y070_074,3059,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,female,Y075_079,1812,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,female,Y080_999,1776,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,male,Y000_004,77691,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,male,Y005_009,63558,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,male,Y010_014,53536,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,male,Y015_019,53710,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,male,Y020_024,76426,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,male,Y025_029,80906,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,male,Y030_034,68155,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,male,Y035_039,55385,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,male,Y040_044,44610,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,male,Y045_049,31552,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,male,Y050_054,19119,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,male,Y055_059,11989,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,male,Y060_064,7852,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,male,Y065_069,4517,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,male,Y070_074,2661,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,male,Y075_079,1501,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2022Q2,male,Y080_999,1101,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,female,Y000_004,83525,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,female,Y005_009,71097,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,female,Y010_014,62018,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,female,Y015_019,66149,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,female,Y020_024,78533,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,female,Y025_029,82436,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,female,Y030_034,75547,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,female,Y035_039,57024,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,female,Y040_044,35736,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,female,Y045_049,22964,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,female,Y050_054,12226,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,female,Y055_059,8993,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,female,Y060_064,6752,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,female,Y065_069,4784,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,female,Y070_074,3163,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,female,Y075_079,1862,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,female,Y080_999,1755,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,male,Y000_004,78750,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,male,Y005_009,64821,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,male,Y010_014,54746,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,male,Y015_019,54845,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,male,Y020_024,77879,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,male,Y025_029,82706,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,male,Y030_034,69612,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,male,Y035_039,56743,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,male,Y040_044,46491,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,male,Y045_049,32900,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,male,Y050_054,19733,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,male,Y055_059,12364,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,male,Y060_064,8150,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,male,Y065_069,4669,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,male,Y070_074,2722,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,male,Y075_079,1514,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2023Q2,male,Y080_999,1079,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,female,Y000_004,85154,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,female,Y005_009,73028,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,female,Y010_014,63890,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,female,Y015_019,67691,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,female,Y020_024,79217,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,female,Y025_029,84176,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,female,Y030_034,79434,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,female,Y035_039,60202,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,female,Y040_044,37792,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,female,Y045_049,24169,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,female,Y050_054,12634,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,female,Y055_059,9274,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,female,Y060_064,7031,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,female,Y065_069,4977,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,female,Y070_074,3271,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,female,Y075_079,1914,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,female,Y080_999,1735,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,male,Y000_004,79824,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,male,Y005_009,66109,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,male,Y010_014,55983,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,male,Y015_019,56004,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,male,Y020_024,79359,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,male,Y025_029,84547,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,male,Y030_034,71101,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,male,Y035_039,58135,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,male,Y040_044,48452,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,male,Y045_049,34305,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,male,Y050_054,20366,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,male,Y055_059,12750,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,male,Y060_064,8458,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,male,Y065_069,4826,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,male,Y070_074,2783,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,male,Y075_079,1527,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2024Q2,male,Y080_999,1057,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,female,Y000_004,87649,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,female,Y005_009,75549,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,female,Y010_014,69226,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,female,Y015_019,77267,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,female,Y020_024,96047,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,female,Y025_029,88840,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,female,Y030_034,70189,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,female,Y035_039,62966,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,female,Y040_044,44265,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,female,Y045_049,27442,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,female,Y050_054,16481,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,female,Y055_059,10896,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,female,Y060_064,7315,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,female,Y065_069,5520,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,female,Y070_074,3914,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,female,Y075_079,2259,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,female,Y080_999,2221,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,male,Y000_004,89426,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,male,Y005_009,75072,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,male,Y010_014,66723,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,male,Y015_019,67596,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,male,Y020_024,97548,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,male,Y025_029,99263,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,male,Y030_034,85111,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,male,Y035_039,70130,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,male,Y040_044,53055,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,male,Y045_049,40288,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,male,Y050_054,27697,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,male,Y055_059,15906,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,male,Y060_064,10003,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,male,Y065_069,5973,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,male,Y070_074,3763,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,male,Y075_079,2049,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2025Q2,male,Y080_999,1442,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2030Q2,female,Y000_004,91937,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2030Q2,female,Y005_009,80063,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2030Q2,female,Y010_014,75580,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2030Q2,female,Y015_019,89118,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2030Q2,female,Y020_024,112194,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2030Q2,female,Y025_029,104026,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2030Q2,female,Y030_034,77569,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2030Q2,female,Y035_039,65441,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2030Q2,female,Y040_044,54001,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2030Q2,female,Y045_049,38313,Mombasa,,Mombasa
KEN_2_01,KNBS Census 2019,CY2030Q2,female,Y050_054,21462,Mombasa,,Mombasa
